"","dockerfile_loc","from","label","env","run","volume","copy","entrypoint","cmd","workdir","user","expose","maintainer","arg","stopsignal","add","shell","total_instructions","from_cmds","label_cmds","env_cmds","run_cmds","volume_cmds","copy_cmds","entrypoint_cmds","cmd_cmds","workdir_cmds","user_cmds","expose_cmds","maintainer_cmds","arg_cmds","stopsignal_cmds","add_cmds","shell_cmds","total_cmds","cpp","java","ansic","pascal","javascript","python","cs","ruby","php","earlang","perl","sh","xml","yacc","ml","lisp","lex","asm","f90","awk","obj","tcl","sed","total_loc","apt.get","cURL","wget","yum","gitclone","npm","resource1","resource2","resource3","resource4","tot_kbs","tot_cmd_network","bitrate","average_time"
"cs",-0.0776416021719404,-0.0333793673006088,-0.00877284426118349,-0.0937239445347195,-0.100625861640416,-0.0989173614274722,-0.13376285396762,-0.147485620586354,0.0680444404096379,-0.0423736974910334,-0.0519909609297694,-0.125388020972803,-0.0482826253108312,-0.0550356891778996,-0.027055924721862,-0.027055924721862,-0.0189942832219703,-0.15294362736449,-0.0388297436833724,-0.0663301987528642,-0.0853163007030889,0.0866640906533299,-0.0392031557801168,-0.0947436667798912,-0.0720371006464847,-0.0411401340537178,-0.11669247255846,-0.0716698584374018,-0.115164877599876,-0.0437406229415445,-0.0512055597322232,-0.0288456004769351,-0.0189942832219703,NA,0.0453773100635435,0.293485647192085,-0.00524997005349847,-0.0187328220643492,0.120265489024939,0.00095758457243918,0.0348188641829709,1,-0.00779736219333506,-0.00867232790323219,-0.0150508429397191,-0.0136489362900523,-0.0277731395469072,0.070241198847597,0.101300583943428,0.221059897743905,0.0444270797185381,0.947498161389286,-0.00172715028459327,-0.0189942832219703,-0.0237966224270178,-0.0190468884108933,-0.0190402270233061,-0.022547683022817,0.0957035062528432,0.0522343210382139,0.0337721328525769,-0.0976045690266966,-0.0189942832219703,-0.0257383992625859,0.000541425830158967,0.0283667884615921,-0.0251677198822255,-0.0376731613905141,-0.019051168056057,0.000788337614005395,-0.00581467686990107,NA,0.0675918111359011
"ruby",-0.0434125482820835,-0.0298314457258365,-0.0756620624528879,0.208622978138932,0.120319071965522,-0.0922206368856469,-0.122693578476507,-0.139720450496015,0.0607498871251138,-0.107629419286031,-0.0517334540418094,-0.119180375754185,-0.0424789867125772,-0.0490281637058778,-0.0241801272814366,-0.0230510404541756,-0.0169753645698083,0.030884364680967,-0.0347024969289198,-0.0647360832271516,-0.157647482710548,-0.17007229812948,-0.0843843623561894,0.101092178906155,-0.108783752826849,0.643896723594142,0.135642473655053,-0.0639920967114914,0.0678849299547422,0.421362573829131,-0.0455962872342951,-0.0347024969289198,-0.0169753645698083,NA,-0.145347769777153,-0.0297070752070857,0.332674242850626,-0.0407561256040381,-0.0247814300702523,-0.0329395053400196,-0.0392249245327841,-0.00779736219333506,1,-0.0229665720516396,-0.0170913592453709,-0.0335929903357557,-0.0377349514297696,0.0220254428606564,0.635319060531118,-0.0200689547617193,-0.0197822746108994,-0.00147175287100133,-0.0321548480666427,-0.0169753645698083,-0.0212672590225176,-0.0170223783080892,-0.0134658490812649,-0.0237010696112042,0.0442594583417868,0.0235310806935855,0.00291691647258143,-0.0544080280174697,-0.0169753645698083,-0.0230026427330676,-0.0169753645698083,-0.0161311752755228,-0.0333121193586452,-0.0336166947477588,-0.0170262030660985,-0.0365035167945239,-0.0184814377671024,NA,-0.0244863332128606
"php",0.0677058641319851,-0.0343764890569376,0.166153874896311,0.0136341028275147,0.00947883807024362,0.132118382091947,0.0939454660497888,0.135356478245104,0.0336827334225689,-0.0758506563673053,-0.0393305257434507,-0.123487125117462,-0.0497249431269997,-0.0465845890021678,0.0196446677934009,-0.0278641500826006,-0.0195616880165529,0.0268348907804922,-0.039989681254108,0.0413204065969319,0.00202399084736169,0.085266129427898,0.0903525030093125,0.0699733300148698,0.0426124261376039,-0.00900739662440159,-0.0608530477624602,-0.0358647648761415,-0.0878886446076376,-0.0450472602536781,-0.0527351926097482,-0.00589816082393503,-0.0195616880165529,NA,0.081363087670227,-0.0341315607240655,-0.0327252061932855,-0.0500304862534976,0.0604965061799265,0.0158458492224311,-0.0453184969897756,-0.00867232790323219,-0.0229665720516396,1,-0.0196887182395719,-0.0386740942633409,-0.048635853166155,0.0513994779452978,-0.0305945664336943,-0.0230644909890754,-0.0227690915504733,-0.00136748586555181,-0.037055019917782,-0.0195616880165529,-0.0245074846112955,-0.0196158646486341,-0.0196090042694234,-0.0273070031932253,0.00631233447627978,0.0383303709689387,0.0248261798500053,-0.0958332753362402,-0.0195616880165529,-0.0265072669779825,-0.0195616880165529,-0.0631126408102171,-0.0370504307968044,-0.0387950649784247,-0.0196202721370629,-0.0801661702078213,-0.0201219277505252,NA,-0.0890958944868331
"earlang",0.0199669713879209,-0.0253747624669436,0.173609841392381,-0.034738353865482,0.00196127222907779,-0.0787162922316551,-0.104553146996725,-0.119118327305405,0.0517269095319002,-0.0917529443827846,-0.044054156899511,-0.101655665216334,-0.0367041153749021,-0.0418377474778639,-0.0205677254741804,-0.0205677254741804,-0.014439321771643,-0.0679922257562905,-0.0295181006201968,0.0094246289873009,-0.00611039438273494,0.0988052568712522,-0.0722088757190389,-0.119791397899834,-0.0929028159026604,-0.0339613182457572,-0.0917529443827846,-0.0544829270582182,-0.0919459975056279,-0.033251316818027,-0.038926109757879,-0.0295181006201968,-0.014439321771643,NA,0.0710140675681898,-0.0112193229984977,-0.0128941406510431,0.164019847943312,0.0151742608269823,-0.0280669942069532,-0.0038758594850144,-0.0150508429397191,-0.0170913592453709,-0.0196887182395719,1,-0.0264220613729176,0.185236195894081,0.775786992589152,-0.0238364757189444,-0.0187413647793385,0.993946279431707,-0.0100865414499062,-0.0236353531858252,-0.014439321771643,-0.0180900265772894,-0.0144793118697604,-0.0144742479293267,0.969891322640636,0.219836177276566,0.105576737286291,0.205572108438742,-0.074198313360351,-0.014439321771643,-0.0195661517992752,-0.014439321771643,-0.0611170709043187,-0.0238687887651972,0.633552419724846,-0.0144825652261975,0.263037627841757,0.128006660493987,NA,0.190115775479341
"perl",0.0728839253794135,-0.0497743707721955,0.0717355407204522,-0.00104096379273385,-0.0526674652096154,-0.016267873745761,-0.123148958184291,-0.0936412610809349,0.101157872859272,0.279082965284048,0.0935451068731017,0.174318545722599,-0.0719701381687652,-0.0818457371983258,0.372861670126252,-0.0403218740939893,-0.0277349147626181,-0.0122293566904771,-0.0563473090290313,0.0775729985966767,0.0668545559441675,0.000762685164123837,-0.140680374799769,-0.154011903121983,0.0498458435436688,0.0160170334642047,0.0424477240116103,-0.1041598731409,-0.00532341656233412,-0.0651784531385508,-0.0750258403059206,0.238608289625608,-0.0283237392467052,NA,0.000302694703596134,0.595879909980513,-0.0479429638420793,0.421902895773914,-0.0227113936817146,0.620777103551749,0.483144748779287,-0.0136489362900523,-0.0335929903357557,-0.0386740942633409,-0.0264220613729176,1,0.206622433740443,-0.0549555866009165,-0.00791565665198635,-0.0380112775390235,0.029936443988751,-0.0265897806926162,0.624611211929791,-0.0277349147626181,-0.0332188033235672,-0.0236740604290127,-0.0262573763332652,0.0417129245066176,0.715512783948192,0.0434484649708863,0.109824489554147,-0.0923323094325842,-0.028291224348533,-0.0354896488494638,0.551817234847242,-0.0431708264062033,0.313511170099518,-0.0546696561111853,-0.0283672972837034,-0.020258348886347,0.0487082338858074,NA,-0.010736242695725
"sh",0.0214695719280894,-0.0578125162286354,0.33422964790004,0.0324218261949118,-0.0440264547187734,-0.0553347739417548,0.191381174481971,0.0257294873843583,-0.0108267360269299,0.176070864339611,0.219156825362375,0.0926091888092987,-0.0908509868242568,0.245370988255845,-0.0638851736961989,-0.0478624144750339,-0.00821931109299151,0.157163158731832,-0.0729551331909055,-0.0239641700709942,0.016652620952944,-0.078158760515773,-0.0683300156935258,0.144988880310068,0.199807795959012,-0.180587019219849,0.154354890400975,0.142035922247069,0.0670092714568291,-0.0629593213738867,0.276694623807571,-0.0351672135633635,-0.0265345605413316,NA,-0.0468937697056454,0.0897920690623956,-0.0411897541756611,0.669840797146051,0.0502733806563353,0.0817773293078166,0.117823390074913,-0.0277731395469072,-0.0377349514297696,-0.048635853166155,0.185236195894081,0.206622433740443,1,0.10648259415045,0.167519924429892,-0.0533408579781609,0.192388980904846,-0.0206876204426015,0.0987388571169235,-0.00821931109299151,0.100460664939289,0.468803772334523,0.0409629290152691,0.214857282566826,0.284947631352386,0.159724981044073,0.240845017713714,0.045415957321473,-0.0363891715024364,-0.0536495330718693,0.04678451943844,-0.126050907577713,-0.0192473351522556,0.217252545821093,-0.0248880561427518,-0.00213210195029418,0.236450363947963,NA,0.155775290332142
"xml",0.064501423872967,-0.0544891635774802,0.24853457235153,0.181707083926006,0.0749612895590744,-0.0530354537636378,-0.0570091033909682,-0.142332897242423,0.111751342384877,0.056958537542646,-0.0908212232937073,-0.105668110675639,0.084228673582551,-0.0642120005025142,-0.0448568430214193,-0.0448568430214193,-0.0302573961760048,0.0642038668822834,-0.0576553999710606,-0.0372360537205223,0.0134737830236142,0.126742919930125,-0.0602064861640253,-0.149381499275404,-0.123597259523108,-0.036534737067108,-0.0796282734614944,-0.112245257740962,-0.17074624934871,-0.0395522578517442,-0.084598589252677,-0.0623729809762347,-0.0314912016333281,NA,0.0870976939061902,-0.0433667642156772,0.349565727287309,0.0885165455260507,-0.0185650960289252,-0.000519850462255289,-0.043820473817286,0.070241198847597,0.0220254428606564,0.0513994779452978,0.775786992589152,-0.0549555866009165,0.10648259415045,1,-0.0123739756954046,0.0259576273355003,0.767232556970794,-0.0294691865901065,-0.0496379023519135,-0.0302573961760048,-0.0390924714427784,-0.0281903761556664,-0.0314234551224508,0.744947435222933,0.198070394830216,0.0749061959818276,0.152968685331586,0.0107592810973257,-0.0314912016333281,-0.042672477367278,-0.0275699579647887,0.118512656350615,-0.0228332908573573,0.616874200584167,0.354665690876395,0.435671794794574,0.116591878757868,NA,0.414518158309441
"yacc",0.0613192877202218,-0.0424880465433103,-0.0711369324617152,0.139027561407625,-0.0352425700917682,-0.131804248115124,-0.0876900757357329,-0.0229370122996983,0.086612646821663,-0.0896258457138469,-0.0737652252394926,-0.170214426272146,-0.0614581580580885,-0.0700540217636511,-0.0344390406954719,-0.0344390406954719,-0.024177510086513,-0.0470243800648904,-0.0494257408184559,-0.0923454253229916,-0.182035264745999,-0.190682181774534,0.00823442626203641,0.0113567112176328,-0.0572231652357509,0.354242862971144,0.201533254407544,-0.0912273816821341,0.278195544779218,0.253606101727632,0.0439517339731946,-0.0494257408184559,-0.024177510086513,NA,-0.172957199960092,-0.00540323401443785,0.205374073667056,0.0299113936003645,-0.00286825107972278,-0.046991379903342,-0.0497637604976367,0.101300583943428,0.635319060531118,-0.0305945664336943,-0.0238364757189444,-0.00791565665198635,0.167519924429892,-0.0123739756954046,1,-0.00627668273181578,-0.0202129584094463,0.115868471198127,-0.0457619068200854,-0.024177510086513,0.689030185866628,-0.024244470364557,-0.0226326763937769,0.128669079560513,0.0352863039659976,-0.0277734965205266,-0.0258258691132437,0.136663512310295,-0.024177510086513,-0.0327619842512446,-0.024177510086513,-0.0456497014094817,-0.0474030919670668,-0.0479535462784104,-0.0242499178543571,-0.0715107510673768,0.026480771370213,NA,-0.0583758976001049
"ml",0.0742520730152434,-0.0340156223358121,-0.039175843346119,0.0473636645209583,-0.0697877163277368,-0.105521526426723,-0.140156597205366,-0.159681653775984,0.0693414577388858,-0.0818433334548863,-0.0590559050697933,-0.136272436867114,-0.0492029562203475,-0.0560847424460447,-0.0275716465502997,-0.0275716465502997,-0.0193563394656138,-0.100961647911783,-0.039569890125086,-0.0739310786864451,-0.106183177919199,0.0296230707203725,-0.0621764276513315,-0.0301760667315179,-0.0981763501260885,-0.0455261552488986,-0.122997545627843,-0.0730359810451922,-0.123256339069789,-0.0445743772586605,0.16240622213229,-0.039569890125086,-0.0193563394656138,NA,0.00329954964108436,0.0200207331651348,-0.0275229458974906,-0.038246997842632,-0.00110757544281286,-0.0372764681280874,-0.0355458614303857,0.221059897743905,-0.0200689547617193,-0.0230644909890754,-0.0187413647793385,-0.0380112775390235,-0.0533408579781609,0.0259576273355003,-0.00627668273181578,1,-0.0109227497519989,0.172443558718102,-0.0366660543042253,-0.0193563394656138,-0.0242502176286184,-0.0194099473792448,-0.0194031590167705,-0.0270253959616605,-0.0283675736095974,-0.0711492919561861,-0.0677126989869776,-0.0139610141744802,-0.0193563394656138,0.163814015027888,-0.0193563394656138,0.0139849215208478,-0.0320125245823989,-0.0383912618389399,-0.0194143086001244,-0.0129521151333183,-0.0552888407155318,NA,0.203141306569664
"lisp",0.0239658454696985,-0.0307879387777826,0.159356821429085,-0.0393962496218723,-0.00361517085613559,-0.0826136091261872,-0.116261650851466,-0.118833867480672,0.0627617667714809,-0.0776568147489007,-0.0367896650305006,-0.100083884328261,-0.0445341728233829,-0.0505684513375302,-0.0249554207067846,-0.0249554207067846,-0.0175196498992723,-0.0761867808158758,-0.0358151717051525,0.0148005709786657,-0.00334661021396869,0.103119298432532,-0.0872890046139002,-0.139951588304304,-0.0910849408265115,-0.0313253875132602,-0.099960587304224,-0.0660400539906391,-0.0952773603191055,-0.0403447917121479,-0.0471617080404173,-0.00801045762386271,-0.0175196498992723,NA,0.0736438801853446,0.0938438877552106,-0.0163904339643712,0.214561449356644,0.0200564891332339,0.061307173741762,0.0694612561979556,0.0444270797185381,-0.0197822746108994,-0.0227690915504733,0.993946279431707,0.029936443988751,0.192388980904846,0.767232556970794,-0.0202129584094463,-0.0109227497519989,1,0.0502513329506747,0.0659117634388059,-0.0175196498992723,-0.0219491564295668,-0.017359316268849,-0.0175620268242154,0.973557568411839,0.308469682574663,0.110699413763008,0.239088573261638,-0.0899724069569885,-0.0175196498992723,-0.0237401821789524,0.0368850990449841,-0.0653595716815725,0.00467156780779341,0.625372742267936,-0.0175721184428931,0.259285025346997,0.140596027989295,NA,0.188310152825994
"lex",-0.0631326458332833,-0.0251048222626717,-0.0636738375794442,-0.0871490980307708,-0.106825993583404,-0.0778788975158534,-0.10344089627539,-0.117851130197758,0.0511766315719159,-0.0907768639729087,-0.0435855027346504,-0.100574238303683,-0.0363136519601281,-0.0413926717804987,-0.020348923188912,-0.020348923188912,-0.0142857142857143,-0.144746344518584,-0.0292040830162285,-0.0545639462887837,-0.0908482093246747,0.00974589462755087,-0.071440707792847,-0.118517040574865,-0.0919145030018058,-0.0336000330831258,-0.0907768639729087,-0.0539033302056925,-0.0909678633701463,-0.0328975847479884,-0.0385120084620248,-0.0292040830162285,-0.0142857142857143,NA,-0.0264438624436696,0.284906156587048,0.00408569688691417,-0.0270813198967828,0.135261908193112,-0.0237382744657932,0.0208047223509382,0.947498161389286,-0.00147175287100133,-0.00136748586555181,-0.0100865414499062,-0.0265897806926162,-0.0206876204426015,-0.0294691865901065,0.115868471198127,0.172443558718102,0.0502513329506747,1,-0.027060941801789,-0.0142857142857143,-0.0178975823928002,-0.0143252789636817,-0.0143202688941411,-0.0199457694907881,0.0762716186044601,0.0402260338205359,0.017224058407994,-0.0734089815236011,-0.0142857142857143,-0.0193580043921658,-0.0142857142857143,-0.0279858028853885,-0.0282875350096406,-0.028334210539831,-0.0143284977104667,-0.0431646376970973,-0.00832516133512341,NA,0.0412077920198161
"asm",0.080216911543741,-0.047555209393609,-0.113486545872334,0.000324109650679786,-0.00127596490781615,-0.00534367463510225,-0.0642438805277784,0.0624723857140449,0.0598822224065546,0.215668505178447,0.170172303325072,0.0692240434943855,-0.0687877135612413,-0.0739725830927204,-0.0385462718300955,-0.0385462718300955,0.0813765808373239,-0.00286588468925314,-0.055320299361374,0.0875252382159113,0.0857456653927077,0.0445607682612334,-0.134395065477857,-0.162671114519779,0.0673264377417085,0.0329083346574076,-0.0278575772463266,-0.0962290109649958,0.00709065103919055,-0.0623167738399315,-0.0676488836223336,0.247643711155968,-0.027060941801789,NA,0.0450221244699631,0.944829059970255,-0.0459324292916126,0.575235422242105,-0.0432205929178426,0.983695449592956,0.780210172781958,-0.00172715028459327,-0.0321548480666427,-0.037055019917782,-0.0236353531858252,0.624611211929791,0.0987388571169235,-0.0496379023519135,-0.0457619068200854,-0.0366660543042253,0.0659117634388059,-0.027060941801789,1,0.0813765808373239,-0.00215576849047389,-0.013503020972147,-0.0271263974191224,0.0863898222874321,0.916749768583474,0.0246145450066554,0.352269650684797,-0.12574491300048,-0.027060941801789,-0.0366692081178621,0.565740727841435,-0.0363454045652998,0.324100663266624,-0.0497799317115331,-0.0271419849855004,-0.0103123964743814,0.136019191724916,NA,-0.0254556778765783
"f90",0.0085112809532015,-0.0251048222626717,-0.0636738375794442,-0.0338078397533163,-0.0518647939861455,-0.0778788975158534,-0.00551684780135414,-0.117851130197758,-0.279145263119541,0.117131437384398,0.575328636097385,-0.100574238303683,-0.0363136519601281,-0.0413926717804987,-0.020348923188912,-0.020348923188912,1,-0.0272950249663615,-0.0292040830162285,-0.0545639462887837,-0.0481315016289667,0.0645052018514158,-0.071440707792847,-0.118517040574865,-0.0919145030018058,-0.125353969579354,0.117131437384398,-0.0539033302056925,-0.0909678633701463,-0.0328975847479884,-0.0385120084620248,-0.0292040830162285,-0.0142857142857143,NA,0.0297411021498629,-0.0290260524078259,-0.0242704119557514,-0.0334051003392185,-0.022889313743896,-0.0277922698106158,-0.0317944268401951,-0.0189942832219703,-0.0169753645698083,-0.0195616880165529,-0.014439321771643,-0.0277349147626181,-0.00821931109299151,-0.0302573961760048,-0.024177510086513,-0.0193563394656138,-0.0175196498992723,-0.0142857142857143,0.0813765808373239,1,0.278605699247923,-0.0115520143244959,-0.0143202688941411,-0.0199457694907881,-0.0295651912940094,-0.0895943480548299,-0.0768457990510503,0.014930640309885,-0.0142857142857143,-0.0193580043921658,-0.0142857142857143,-0.016940919441743,-0.0282875350096406,-0.028334210539831,-0.0143284977104667,-0.0336716577135821,-0.0992615389957022,NA,0.0711847164297521
"awk",0.184194778494831,-0.031452093743194,-0.0797725428040717,0.0601134381464552,-0.117768239092369,-0.0975690789465301,-0.00691167666512921,0.081979528824121,-0.0324464090542042,-0.0529508009184647,0.126320165456232,-0.12600250016433,-0.0454948604557905,-0.0518580127554728,-0.0254937570564821,-0.0254937570564821,0.278605699247923,-0.0529981160597334,-0.0365877737392388,-0.0683593907065882,-0.101330177153497,-0.0721939307117419,0.078495262182756,-0.0566368058595065,0.0127687011744095,-0.0689173246610723,0.146745868596207,-0.0675317505521889,0.318843506312656,-0.0412151063485876,0.0937161322353087,-0.0365877737392388,-0.0178975823928002,NA,-0.0706711523813692,-0.0363768466895082,-0.0304067188379685,0.00770370007514504,-0.0286764365052223,-0.0351371146340344,-0.0418207193125186,-0.0237966224270178,-0.0212672590225176,-0.0245074846112955,-0.0180900265772894,-0.0332188033235672,0.100460664939289,-0.0390924714427784,0.689030185866628,-0.0242502176286184,-0.0219491564295668,-0.0178975823928002,-0.00215576849047389,0.278605699247923,1,-0.0171364496098417,-0.017940873469396,0.186307140675651,-0.0361108898628314,-0.112246555836838,-0.0962747814039719,0.273257136869134,-0.0178975823928002,-0.0242523034998283,-0.0178975823928002,-0.0445631355049965,-0.0348261839990784,-0.0354979707370102,-0.0179511827836689,-0.0621550020890761,0.00665916550766075,NA,-0.0693606910182254
"obj",0.00853485317950177,-0.0251743507572494,0.412044779908942,0.0194416709507272,-0.0520084349571791,-0.0780945852609006,0.0923953805710089,0.120900358027169,0.0504151990229414,-0.0904598091616959,0.267454024220125,0.115541859557052,-0.0364142236163219,-0.0415073099215432,-0.0204052800904187,-0.0204052800904187,-0.0115520143244959,0.0509330262268975,-0.0292849645260195,0.0744241716562773,-0.00554658657129603,0.039792377378875,-0.0716385647946784,0.072404884877859,0.307391767530959,-0.0339439633301661,-0.0904598091616959,0.264886685549605,0.058988255374872,-0.0329886955122407,-0.0386186685269124,-0.0292849645260195,-0.0143252789636817,NA,0.05323469978577,-0.0206762165965016,-0.0243376295280731,0.713769269901235,-0.0229527063267982,-0.028200437480089,0.110419647155487,-0.0190468884108933,-0.0170223783080892,-0.0196158646486341,-0.0144793118697604,-0.0236740604290127,0.468803772334523,-0.0281903761556664,-0.024244470364557,-0.0194099473792448,-0.017359316268849,-0.0143252789636817,-0.013503020972147,-0.0115520143244959,-0.0171364496098417,1,-0.0143599292720453,-0.0200010098470582,0.129297586344731,0.104894969196635,-0.0770586256015327,0.191657475615564,-0.0143252789636817,-0.0194116169168566,-0.0143252789636817,-0.0625301757840504,-0.0227928264447694,-0.0284126829139139,-0.0143681808783037,-0.0720941728298064,0.127812527935771,NA,-0.0405756218415859
"tcl",0.0612720528714244,-0.0251655463738754,-0.0638278532961653,0.0199627334314763,0.0583292596470237,0.16234901263494,-0.00576399202831526,0.120940717299785,0.0513004187644357,0.116918363137282,-0.043690928333256,0.115576251931846,-0.0364014882418101,-0.0414927933100566,-0.0203981436240009,-0.0203981436240009,-0.0143202688941411,0.0510824917547843,-0.0292747225119447,-0.0546959267946597,-0.00573385800318296,0.0492153252866403,0.10329851756794,-0.0227224141893095,0.0410495742299323,-0.0321478267146276,0.117414757551128,-0.0540337127984635,0.0593781664605703,-0.0318618178190002,-0.0386051621780742,-0.0292747225119447,-0.0143202688941411,NA,0.043490821485963,-0.0289911768057888,-0.0234544854427049,0.0327587727337314,-0.0229446789330465,-0.0281914799739761,-0.0330066623277131,-0.0190402270233061,-0.0134658490812649,-0.0196090042694234,-0.0144742479293267,-0.0262573763332652,0.0409629290152691,-0.0314234551224508,-0.0226326763937769,-0.0194031590167705,-0.0175620268242154,-0.0143202688941411,-0.0271263974191224,-0.0143202688941411,-0.017940873469396,-0.0143599292720453,1,-0.0199940147686049,-0.0243727127040907,-0.0895011063937304,-0.0768070775832827,0.0147558383628432,-0.0143202688941411,-0.0194048279704844,-0.0143202688941411,-0.0425873130066737,-0.0283559575383337,-0.028402745968351,-0.0143631558044077,-0.0557607332945692,-0.0992845186102191,NA,-0.0878521581023337
"sed",0.0708287008762015,-0.0350514498570919,0.143323827932384,-0.0168340794281575,-0.0195174200789219,-0.0924406596766553,-0.109912246032338,-0.0802866168604413,0.0714530107653897,-0.0844688761681752,-0.0398802106406676,-0.111090066174866,-0.0507012611955796,-0.0577926082959174,-0.0284112451918254,-0.0284112451918254,-0.0199457694907881,-0.0752583482556719,-0.0407748535622073,0.00871536433861609,-0.0145086493044711,0.0807501335637051,-0.0618110015178036,-0.1382539964334,-0.0723659836863249,-0.0344749037315846,-0.0675592233262379,-0.0752600379348006,-0.00891849429147082,-0.0459317349530931,-0.0217142420741665,-0.00564118119671315,-0.0199457694907881,NA,0.0570106791166522,0.0917626581663126,-0.0226487956790783,0.230381794161313,0.00476470038019986,0.0813151316116694,0.0797664329804204,-0.022547683022817,-0.0237010696112042,-0.0273070031932253,0.969891322640636,0.0417129245066176,0.214857282566826,0.744947435222933,0.128669079560513,-0.0270253959616605,0.973557568411839,-0.0199457694907881,0.0863898222874321,-0.0199457694907881,0.186307140675651,-0.0200010098470582,-0.0199940147686049,1,0.314732829026403,0.0869596184292039,0.225522378108906,-0.0258553816593611,-0.0199457694907881,-0.0270277205385462,0.0487993583658117,-0.0718830161920251,0.00903985682761341,0.606650415687375,-0.0200055038737578,0.244751976879341,0.149857052998939,NA,0.160410335073094
"total_loc",0.0996197164236267,-0.0739880792227122,0.0580074414495589,0.043898240704998,-0.00878868837979986,-0.0409645780317451,-0.101629865589557,-0.00431098888242716,0.142096565133734,0.21113929136066,0.11982247099896,0.0651586477251054,-0.0704901268434796,-0.112831840246438,0.030983493809771,-0.0596191905978297,-0.0295651912940094,-0.00303874120087482,-0.0745173125562182,0.0807402240078471,0.0595427062448169,0.0402415185686001,-0.18251668005661,-0.191567993761085,0.0643797840169949,0.0574769490950416,-0.0305726983824587,-0.0947230036286917,-0.0289831001367434,-0.0453342889650159,-0.107659306124372,0.226055880101772,-0.0421440625942726,NA,0.0320764891601162,0.911178051700495,0.0580600883194135,0.719969115633094,-0.0123628678839381,0.917599461724084,0.750656069031434,0.0957035062528432,0.0442594583417868,0.00631233447627978,0.219836177276566,0.715512783948192,0.284947631352386,0.198070394830216,0.0352863039659976,-0.0283675736095974,0.308469682574663,0.0762716186044601,0.916749768583474,-0.0295651912940094,-0.0361108898628314,0.129297586344731,-0.0243727127040907,0.314732829026403,1,0.0851305830083434,0.359515109570061,-0.105908949397779,-0.0421927992314695,-0.0555476503960158,0.565284522267365,-0.0594536657856519,0.313501582293566,0.121812276125024,0.0424417725248015,0.0601483639025509,0.185693789527025,NA,0.0712029713347295
"apt.get",0.299569768040186,-0.0814014352180429,0.224975637158546,0.160055749897891,0.367631625068976,0.234678332339293,0.0594016698464056,0.0411577526310258,0.0884276410113262,-0.103631358345655,0.0831210272315426,0.00624130445847935,-0.145245445216861,0.179246556383698,-0.127620395470987,-0.0813905583360884,-0.0895943480548299,0.277295549505015,-0.0172877265714269,0.108189842875996,0.14373084938744,0.265331860214011,0.0332646366474675,0.174618456566247,0.275861164700928,-0.00521026106314045,-0.143547234164145,0.0905518823955607,0.160025647502995,-0.146529757858563,0.193572042316805,-0.0504614721544351,-0.0895943480548299,NA,0.304879951798094,0.0461398976520283,0.00623073063100417,0.114389663385026,0.0668601770272067,0.0240082612573452,0.0660980731290329,0.0522343210382139,0.0235310806935855,0.0383303709689387,0.105576737286291,0.0434484649708863,0.159724981044073,0.0749061959818276,-0.0277734965205266,-0.0711492919561861,0.110699413763008,0.0402260338205359,0.0246145450066554,-0.0895943480548299,-0.112246555836838,0.104894969196635,-0.0895011063937304,0.0869596184292039,0.0851305830083434,1,0.102002388766968,0.133212723050278,-0.0895943480548299,0.192727195495892,-0.0895943480548299,-0.145933808447515,0.204068764008948,0.152276871512734,0.0409232306642903,-0.0143601063190173,0.846910064172738,NA,0.224162246946234
"cURL",0.206410180724924,-0.024835679793411,-0.0115000393303698,0.100127149568875,0.133895773311352,0.160787431289453,0.251864468888254,0.1420912324982,0.0608398734637708,0.167295542999771,0.16735264396586,0.0811231650060192,-0.195338612093645,0.238106951237008,0.0245343729081923,-0.109461048359627,-0.0768457990510503,0.248953962844529,-0.15709477664547,-0.0420023937961593,0.184807643603271,0.0778184147547962,0.102356621348141,0.0630782566191991,0.123171831199709,0.108588724522606,-0.0640937469934188,0.0945693459853108,-0.0156963871822036,-0.0469866965410329,0.210928887877715,0.227516573072749,-0.0768457990510503,NA,0.118730787555962,0.355233132618957,-0.0451542174672806,0.220762198593791,0.0430320182253539,0.362008601328254,0.235253775410724,0.0337721328525769,0.00291691647258143,0.0248261798500053,0.205572108438742,0.109824489554147,0.240845017713714,0.152968685331586,-0.0258258691132437,-0.0677126989869776,0.239088573261638,0.017224058407994,0.352269650684797,-0.0768457990510503,-0.0962747814039719,-0.0770586256015327,-0.0768070775832827,0.225522378108906,0.359515109570061,0.102002388766968,1,-0.394882028989344,-0.0768457990510503,-0.10413069208848,-0.0768457990510503,0.202385201521295,0.559410953663452,0.137241547072,-0.077075939903337,0.321259515271144,0.31365748149474,NA,0.181705985929425
